org,ts,esn,gpn,ufs,changeover,first,result,prep_plus_main (min)
PL1,2024-05-24 2:29:12,3478713119,010-02977-7P,Micron Dorado-A 128GB,0,1,1,38.64
PL1,2024-05-24 2:29:17,3478715614,010-02977-7G,Micron Dorado-A 128GB,0,1,1,22.42
PL1,2024-05-24 2:29:23,3478715913,010-02977-7G,Micron Dorado-A 128GB,0,1,1,23.57
PL1,2024-05-24 2:29:45,3478715503,010-02977-6T,Micron Dorado-A 128GB,0,1,1,22.42
PL1,2024-05-24 2:29:54,3478715905,010-02977-7G,Micron Dorado-A 128GB,0,1,1,23.91
PL1,2024-05-24 2:30:02,3478709742,010-02977-7P,Micron Dorado-A 128GB,0,1,1,38.35
PL1,2024-05-24 2:30:10,3478715618,010-02977-7G,Micron Dorado-A 128GB,0,1,1,23.47
PL1,2024-05-24 2:30:11,3478709745,010-02977-7P,Micron Dorado-A 128GB,0,1,1,36.88
PL1,2024-05-24 2:30:40,3478716497,010-02977-6T,Micron Dorado-A 128GB,0,1,1,22.13
PL1,2024-05-24 2:30:44,3478715900,010-02977-7G,Micron Dorado-A 128GB,0,1,1,22.73
PL1,2024-05-24 2:32:12,3478709741,010-02977-7P,Micron Dorado-A 128GB,0,1,1,35.95
PL1,2024-05-24 2:32:50,3478709743,010-02977-7P,Micron Dorado-A 128GB,0,1,1,36.31
PL1,2024-05-24 2:33:23,3478709754,010-02977-7P,Micron Dorado-A 128GB,0,1,1,40.5
PL1,2024-05-24 2:33:33,3478713050,010-02977-7P,Micron Dorado-A 128GB,0,1,1,36.13
PL1,2024-05-24 2:34:19,3478709750,010-02977-7P,Micron Dorado-A 128GB,0,1,1,36.7
PL1,2024-05-24 2:34:41,3478709368,010-02977-7P,Micron Dorado-A 128GB,0,1,1,40.03
PL1,2024-05-24 2:36:06,3478709751,010-02977-7P,Micron Dorado-A 128GB,0,1,1,38.71
PL1,2024-05-24 2:36:37,3478713122,010-02977-7P,Micron Dorado-A 128GB,0,1,1,38.71
PL1,2024-05-24 2:38:11,3478715981,010-02977-6T,Micron Dorado-A 128GB,0,1,1,22.24
PL1,2024-05-24 2:38:43,3478713111,010-02977-7P,Micron Dorado-A 128GB,0,1,1,38.67
PL1,2024-05-24 2:38:51,3478713117,010-02977-7P,Micron Dorado-A 128GB,0,1,1,38.53
PL1,2024-05-24 2:38:55,3478713115,010-02977-7P,Micron Dorado-A 128GB,0,1,1,38.94
PL1,2024-05-24 2:39:32,3478714915,010-02977-6T,Micron Dorado-A 128GB,0,1,1,22.26
PL1,2024-05-24 2:39:34,3478709365,010-02977-7P,Micron Dorado-A 128GB,0,1,1,37.24
PL1,2024-05-24 2:39:55,3478713099,010-02977-7P,Micron Dorado-A 128GB,0,1,1,37.31
PL1,2024-05-24 2:39:56,3478709737,010-02977-7P,Micron Dorado-A 128GB,0,1,1,38.56
PL1,2024-05-24 2:40:08,3478715625,010-02977-6T,Micron Dorado-A 128GB,0,1,1,22.77
PL1,2024-05-24 2:40:08,3478715629,010-02977-6T,Micron Dorado-A 128GB,0,1,1,21.71
PL1,2024-05-24 2:40:19,3478713113,010-02977-7P,Micron Dorado-A 128GB,0,1,1,39.92
PL1,2024-05-24 2:42:10,3478709822,010-02977-7P,Micron Dorado-A 128GB,0,1,1,66.14
PL1,2024-05-24 2:42:39,3478715621,010-02977-6T,Micron Dorado-A 128GB,0,1,1,21.71
PL1,2024-05-24 2:43:08,3478698708,010-02977-7Q,Micron Dorado-A 128GB,0,1,1,17.38
PL1,2024-05-24 2:43:24,3478698674,010-02977-7Q,Micron Dorado-A 128GB,0,1,1,18.57
PL1,2024-05-24 2:43:27,3478698673,010-02977-7Q,Micron Dorado-A 128GB,0,1,1,18.91
PL1,2024-05-24 2:43:56,3478698932,010-02977-7Q,Micron Dorado-A 128GB,0,1,1,18.97
PL1,2024-05-24 2:44:00,3478698743,010-02977-7Q,Micron Dorado-A 128GB,0,1,1,19.03
PL1,2024-05-24 2:44:14,3478698701,010-02977-7Q,Micron Dorado-A 128GB,0,1,1,17.76
PL1,2024-05-24 2:44:29,3478698971,010-02977-7Q,Micron Dorado-A 128GB,0,1,1,17.71
PL1,2024-05-24 2:44:30,3478698747,010-02977-7Q,Micron Dorado-A 128GB,0,1,1,19.48
PL1,2024-05-24 2:44:41,3478698687,010-02977-7Q,Micron Dorado-A 128GB,0,1,1,19.43
PL1,2024-05-24 2:45:04,3478716498,010-02977-6T,Micron Dorado-A 128GB,0,1,1,22.15
PL1,2024-05-24 2:45:05,3478698736,010-02977-7Q,Micron Dorado-A 128GB,0,1,1,18.79
PL1,2024-05-24 2:45:09,3478698712,010-02977-7Q,Micron Dorado-A 128GB,0,1,1,19.41
PL1,2024-05-24 2:45:35,3478715930,010-02977-6T,Micron Dorado-A 128GB,0,1,1,22.4
PL1,2024-05-24 2:45:45,3478698724,010-02977-7Q,Micron Dorado-A 128GB,0,1,1,19.16
PL1,2024-05-24 2:45:46,3478709647,010-02977-7P,Micron Dorado-A 128GB,0,1,1,38.31
PL1,2024-05-24 2:45:50,3478698689,010-02977-7Q,Micron Dorado-A 128GB,0,1,1,21.09
PL1,2024-05-24 2:45:53,3478698728,010-02977-7Q,Micron Dorado-A 128GB,0,1,1,19.06
PL1,2024-05-24 2:46:10,3478713094,010-02977-7P,Micron Dorado-A 128GB,0,1,1,38.74
PL1,2024-05-24 2:46:24,3478698676,010-02977-7Q,Micron Dorado-A 128GB,0,1,1,20.83
PL1,2024-05-24 2:46:41,3478698710,010-02977-7Q,Micron Dorado-A 128GB,0,1,1,20.35
PL1,2024-05-24 2:47:11,3478716499,010-02977-6T,Micron Dorado-A 128GB,0,1,1,22.4
PL1,2024-05-24 2:47:34,3478716501,010-02977-6T,Micron Dorado-A 128GB,0,1,1,22.62
PL1,2024-05-24 2:48:35,3478716622,010-02977-7G,Micron Dorado-A 128GB,0,1,1,22.3
PL1,2024-05-24 2:49:16,3478716620,010-02977-7G,Micron Dorado-A 128GB,0,1,1,22.41
PL1,2024-05-24 2:49:33,3478709644,010-02977-7P,Micron Dorado-A 128GB,0,1,1,38.33
PL1,2024-05-24 2:49:41,3478709744,010-02977-7P,Micron Dorado-A 128GB,0,1,1,38.4
PL1,2024-05-24 2:49:43,3478716626,010-02977-7G,Micron Dorado-A 128GB,0,1,1,23.29
PL1,2024-05-24 2:49:44,3478715927,010-02977-6T,Micron Dorado-A 128GB,0,1,1,22.64
PL1,2024-05-24 2:50:44,3478715623,010-02977-6T,Micron Dorado-A 128GB,0,1,1,21.73
PL1,2024-05-24 2:50:46,3478715612,010-02977-7G,Micron Dorado-A 128GB,0,1,1,23.63
PL1,2024-05-24 2:51:18,3478716500,010-02977-6T,Micron Dorado-A 128GB,0,1,1,22.23
PL1,2024-05-24 2:51:39,3478715599,010-02977-7G,Micron Dorado-A 128GB,0,1,1,18.92
PL1,2024-05-24 2:52:29,3478716491,010-02977-6T,Micron Dorado-A 128GB,0,1,1,22.17
PL1,2024-05-24 2:53:42,3478715910,010-02977-7G,Micron Dorado-A 128GB,0,1,1,22.69
PL1,2024-05-24 2:53:43,3478716496,010-02977-6T,Micron Dorado-A 128GB,0,1,1,21.79
PL1,2024-05-24 2:54:19,3478716590,010-02977-7G,Micron Dorado-A 128GB,0,1,1,23.42
PL1,2024-05-24 2:54:20,3478709361,010-02977-7P,Micron Dorado-A 128GB,0,1,1,40.03
PL1,2024-05-24 2:54:37,3478716490,010-02977-6T,Micron Dorado-A 128GB,0,1,1,20.93
PL1,2024-05-24 2:55:10,3478716625,010-02977-7G,Micron Dorado-A 128GB,0,1,1,23
PL1,2024-05-24 2:55:16,3478716627,010-02977-7G,Micron Dorado-A 128GB,0,1,1,22.73
PL1,2024-05-24 2:55:23,3478716601,010-02977-7G,Micron Dorado-A 128GB,0,1,1,22.74
PL1,2024-05-24 2:55:26,3478716495,010-02977-6T,Micron Dorado-A 128GB,0,1,1,21.66
PL1,2024-05-24 2:56:13,3478713491,010-02977-6T,Micron Dorado-A 128GB,0,1,1,21.64
PL1,2024-05-24 2:56:43,3478716592,010-02977-7G,Micron Dorado-A 128GB,0,1,1,23.74
PL1,2024-05-24 2:57:21,3478713495,010-02977-6T,Micron Dorado-A 128GB,0,1,1,21.94
PL1,2024-05-24 2:58:05,3478715497,010-02977-6T,Micron Dorado-A 128GB,0,1,1,22.61
PL1,2024-05-24 2:59:09,3478709752,010-02977-7P,Micron Dorado-A 128GB,0,1,1,66.11
PL1,2024-05-24 2:59:36,3478715498,010-02977-6T,Micron Dorado-A 128GB,0,1,1,21.34
PL1,2024-05-24 3:01:25,3478713541,010-02977-6T,Micron Dorado-A 128GB,0,1,1,22.03
PL1,2024-05-24 3:05:26,3478713524,010-02977-6T,Micron Dorado-A 128GB,0,1,1,22.74
PL1,2024-05-24 3:05:39,3478715499,010-02977-6T,Micron Dorado-A 128GB,0,1,1,23.23
PL1,2024-05-24 3:05:49,3478698721,010-02977-7Q,Micron Dorado-A 128GB,0,1,1,15.29
PL1,2024-05-24 3:06:22,3478713550,010-02977-6T,Micron Dorado-A 128GB,0,1,1,21.8
PL1,2024-05-24 3:07:14,3478698695,010-02977-7Q,Micron Dorado-A 128GB,0,1,1,18.01
PL1,2024-05-24 3:07:50,3478698973,010-02977-7Q,Micron Dorado-A 128GB,0,1,1,17.5
PL1,2024-05-24 3:07:54,3478715654,010-02977-7G,Micron Dorado-A 128GB,0,1,1,22.55
PL1,2024-05-24 3:07:55,3478713552,010-02977-6T,Micron Dorado-A 128GB,0,1,1,23.28
PL1,2024-05-24 3:07:57,3478713544,010-02977-6T,Micron Dorado-A 128GB,0,1,1,22.05
PL1,2024-05-24 3:08:00,3478698868,010-02977-7Q,Micron Dorado-A 128GB,0,1,1,17.97
PL1,2024-05-24 3:08:02,3478698697,010-02977-7Q,Micron Dorado-A 128GB,0,1,1,18.87
PL1,2024-05-24 3:08:06,3478698749,010-02977-7Q,Micron Dorado-A 128GB,0,1,1,19
PL1,2024-05-24 3:08:14,3478698703,010-02977-7Q,Micron Dorado-A 128GB,0,1,1,19.23
PL1,2024-05-24 3:08:20,3478713528,010-02977-6T,Micron Dorado-A 128GB,0,1,1,22.2
PL1,2024-05-24 3:08:28,3478698739,010-02977-7Q,Micron Dorado-A 128GB,0,1,1,17.87
PL1,2024-05-24 3:08:33,3478698691,010-02977-7Q,Micron Dorado-A 128GB,0,1,1,18.57
PL1,2024-05-24 3:08:34,3478698745,010-02977-7Q,Micron Dorado-A 128GB,0,1,1,18.51
PL1,2024-05-24 3:08:38,3478698875,010-02977-7Q,Micron Dorado-A 128GB,0,1,1,19.59
PL1,2024-05-24 3:08:49,3478698734,010-02977-7Q,Micron Dorado-A 128GB,0,1,1,18.18
PL1,2024-05-24 3:08:58,3478698705,010-02977-7Q,Micron Dorado-A 128GB,0,1,1,18.77
PL1,2024-05-24 3:09:09,3478698714,010-02977-7Q,Micron Dorado-A 128GB,0,1,1,18.28
PL1,2024-05-24 3:09:35,3478698925,010-02977-7Q,Micron Dorado-A 128GB,0,1,1,18.38
PL1,2024-05-24 3:09:38,3478713546,010-02977-6T,Micron Dorado-A 128GB,0,1,1,22.36
PL1,2024-05-24 3:09:42,3478715643,010-02977-7G,Micron Dorado-A 128GB,0,1,1,23.05
PL1,2024-05-24 3:10:12,3478698976,010-02977-7Q,Micron Dorado-A 128GB,0,1,1,20.71
PL1,2024-05-24 3:10:14,3478715647,010-02977-7G,Micron Dorado-A 128GB,0,1,1,22.68
PL1,2024-05-24 3:11:09,3478713535,010-02977-6T,Micron Dorado-A 128GB,0,1,1,22.65
PL1,2024-05-24 3:11:33,3478713539,010-02977-6T,Micron Dorado-A 128GB,0,1,1,23.59
PL1,2024-05-24 3:13:17,3478715632,010-02977-7G,Micron Dorado-A 128GB,0,1,1,22.25
PL1,2024-05-24 3:13:29,3478713497,010-02977-6T,Micron Dorado-A 128GB,0,1,1,22.59
PL1,2024-05-24 3:13:30,3478715636,010-02977-7G,Micron Dorado-A 128GB,0,1,1,25.26
PL1,2024-05-24 3:13:34,3478715640,010-02977-7G,Micron Dorado-A 128GB,0,1,1,24.42
PL1,2024-05-24 3:14:25,3478716630,010-02977-7G,Micron Dorado-A 128GB,0,1,1,24.23
PL1,2024-05-24 3:15:01,3478713531,010-02977-6T,Micron Dorado-A 128GB,0,1,1,22.59
PL1,2024-05-24 3:16:02,3478715627,010-02977-7G,Micron Dorado-A 128GB,0,1,1,23.9
PL1,2024-05-24 3:16:05,3478713530,010-02977-6T,Micron Dorado-A 128GB,0,1,1,23.97
PL1,2024-05-24 3:16:22,3478716629,010-02977-7G,Micron Dorado-A 128GB,0,1,1,23.87
PL1,2024-05-24 3:17:33,3478716628,010-02977-7G,Micron Dorado-A 128GB,0,1,1,24.13
PL1,2024-05-24 3:17:57,3478713502,010-02977-6T,Micron Dorado-A 128GB,0,1,1,23.13
PL1,2024-05-24 3:18:10,3478713471,010-02977-6T,Micron Dorado-A 128GB,0,1,1,21.53
PL1,2024-05-24 3:18:38,3478715907,010-02977-7G,Micron Dorado-A 128GB,0,1,1,23.42
PL1,2024-05-24 3:19:10,3478713533,010-02977-6T,Micron Dorado-A 128GB,0,1,1,22.35
PL1,2024-05-24 3:19:18,3478716631,010-02977-7G,Micron Dorado-A 128GB,0,1,1,23.6
PL1,2024-05-24 3:20:17,3478713523,010-02977-6T,Micron Dorado-A 128GB,0,1,1,22.23
PL1,2024-05-24 3:20:19,3478709348,010-02977-7P,Micron Dorado-A 128GB,0,1,1,36.59
PL1,2024-05-24 3:20:27,3478715656,010-02977-7G,Micron Dorado-A 128GB,0,1,1,22.95
PL1,2024-05-24 3:20:38,3478715649,010-02977-7G,Micron Dorado-A 128GB,0,1,1,23.94
PL1,2024-05-24 3:21:00,3478715303,010-02977-7G,Micron Dorado-A 128GB,0,1,1,23.15
PL1,2024-05-24 3:21:09,3478715658,010-02977-7G,Micron Dorado-A 128GB,0,1,1,22.57
PL1,2024-05-24 3:24:45,3478714923,010-02977-6T,Micron Dorado-A 128GB,0,1,1,22.01
PL1,2024-05-24 3:24:46,3478713542,010-02977-6T,Micron Dorado-A 128GB,0,1,1,22.25
PL1,2024-05-24 3:24:59,3478713499,010-02977-6T,Micron Dorado-A 128GB,0,1,1,22.12
PL1,2024-05-24 3:26:27,3478715662,010-02977-7G,Micron Dorado-A 128GB,0,1,1,22.92
PL1,2024-05-24 3:26:39,3478715634,010-02977-7G,Micron Dorado-A 128GB,0,1,1,23.69
PL1,2024-05-24 3:26:44,3478713510,010-02977-6T,Micron Dorado-A 128GB,0,1,1,22.58
PL1,2024-05-24 3:27:08,3478698942,010-02977-7Q,Micron Dorado-A 128GB,0,1,1,19.43
PL1,2024-05-24 3:27:35,3478713475,010-02977-6T,Micron Dorado-A 128GB,0,1,1,22.68
PL1,2024-05-24 3:27:36,3478715494,010-02977-6T,Micron Dorado-A 128GB,0,1,1,21.97
PL1,2024-05-24 3:27:40,3478698927,010-02977-7Q,Micron Dorado-A 128GB,0,1,1,17.95
PL1,2024-05-24 3:27:40,3478715383,010-02977-7G,Micron Dorado-A 128GB,0,1,1,23.05
PL1,2024-05-24 3:28:10,3478713515,010-02977-6T,Micron Dorado-A 128GB,0,1,1,21.72
PL1,2024-05-24 3:28:14,3478716560,010-02977-7G,Micron Dorado-A 128GB,0,1,1,21.97
PL1,2024-05-24 3:28:33,3478713506,010-02977-6T,Micron Dorado-A 128GB,0,1,1,21.64
PL1,2024-05-24 3:28:41,3478698684,010-02977-7Q,Micron Dorado-A 128GB,0,1,1,17.34
PL1,2024-05-24 3:29:35,3478698975,010-02977-7Q,Micron Dorado-A 128GB,0,1,1,18.78
PL1,2024-05-24 3:29:40,3478698901,010-02977-7Q,Micron Dorado-A 128GB,0,1,1,17.45
PL1,2024-05-24 3:29:50,3478698905,010-02977-7Q,Micron Dorado-A 128GB,0,1,1,17.44
PL1,2024-05-24 3:29:55,3478698917,010-02977-7Q,Micron Dorado-A 128GB,0,1,1,17.76
PL1,2024-05-24 3:30:08,3478698966,010-02977-7Q,Micron Dorado-A 128GB,0,1,1,19.13
PL1,2024-05-24 3:30:12,3478698937,010-02977-7Q,Micron Dorado-A 128GB,0,1,1,18.17
PL1,2024-05-24 3:30:19,3478698978,010-02977-7Q,Micron Dorado-A 128GB,0,1,1,19.58
PL1,2024-05-24 3:30:29,3478698903,010-02977-7Q,Micron Dorado-A 128GB,0,1,1,17.48
PL1,2024-05-24 3:30:33,3478698935,010-02977-7Q,Micron Dorado-A 128GB,0,1,1,18.09
PL1,2024-05-24 3:31:01,3478698693,010-02977-7Q,Micron Dorado-A 128GB,0,1,1,18.95
PL1,2024-05-24 3:31:11,3478698906,010-02977-7Q,Micron Dorado-A 128GB,0,1,1,18.33
PL1,2024-05-24 3:31:46,3478698964,010-02977-7Q,Micron Dorado-A 128GB,0,1,1,19.01
PL1,2024-05-24 3:31:54,3478713501,010-02977-6T,Micron Dorado-A 128GB,0,1,1,21.89
PL1,2024-05-24 3:32:07,3478698887,010-02977-7Q,Micron Dorado-A 128GB,0,1,1,19.31
PL1,2024-05-24 3:32:24,3478713484,010-02977-6T,Micron Dorado-A 128GB,0,1,1,21.65
PL1,2024-05-24 3:32:25,3478715452,010-02977-6T,Micron Dorado-A 128GB,0,1,1,23.27
PL1,2024-05-24 3:33:49,3478713526,010-02977-6T,Micron Dorado-A 128GB,0,1,1,22.35
PL1,2024-05-24 3:35:19,3478713548,010-02977-6T,Micron Dorado-A 128GB,0,1,1,22.4
PL1,2024-05-24 3:36:21,3478715453,010-02977-6T,Micron Dorado-A 128GB,0,1,1,22.74
PL1,2024-05-24 3:37:19,3478715451,010-02977-6T,Micron Dorado-A 128GB,0,1,1,22.63
PL1,2024-05-24 3:37:48,3478713537,010-02977-6T,Micron Dorado-A 128GB,0,1,1,23.75
PL1,2024-05-24 3:38:35,3478715448,010-02977-6T,Micron Dorado-A 128GB,0,1,1,23
PL1,2024-05-24 3:40:39,3478716441,010-02977-7G,Micron Dorado-A 128GB,0,1,1,24.58
PL1,2024-05-24 3:40:48,3478716388,010-02977-7G,Micron Dorado-A 128GB,0,1,1,22.96
PL1,2024-05-24 3:41:01,3478715723,010-02977-7G,Micron Dorado-A 128GB,0,1,1,23.78
PL1,2024-05-24 3:41:13,3478713521,010-02977-6T,Micron Dorado-A 128GB,0,1,1,21.67
PL1,2024-05-24 3:41:14,3478716414,010-02977-7G,Micron Dorado-A 128GB,0,1,1,23.82
PL1,2024-05-24 3:41:43,3478715717,010-02977-7G,Micron Dorado-A 128GB,0,1,1,24.32
PL1,2024-05-24 3:41:47,3478715732,010-02977-7G,Micron Dorado-A 128GB,0,1,1,24.4
PL1,2024-05-24 3:41:57,3478715435,010-02977-6T,Micron Dorado-A 128GB,0,1,1,22.51
PL1,2024-05-24 3:42:28,3478715720,010-02977-7G,Micron Dorado-A 128GB,0,1,1,25.1
PL1,2024-05-24 3:42:28,3478715739,010-02977-7G,Micron Dorado-A 128GB,0,1,1,25.08
PL1,2024-05-24 3:42:29,3478715724,010-02977-7G,Micron Dorado-A 128GB,0,1,1,25.11
PL1,2024-05-24 3:42:54,3478715719,010-02977-7G,Micron Dorado-A 128GB,0,1,1,25.53
PL1,2024-05-24 3:42:58,3478716394,010-02977-7G,Micron Dorado-A 128GB,0,1,1,23.95
PL1,2024-05-24 3:43:21,3478715728,010-02977-7G,Micron Dorado-A 128GB,0,1,1,25.98
PL1,2024-05-24 3:43:39,3478715439,010-02977-6T,Micron Dorado-A 128GB,0,1,1,22.07
PL1,2024-05-24 3:43:56,3478716408,010-02977-7G,Micron Dorado-A 128GB,0,1,1,22.63
PL1,2024-05-24 3:44:00,3478715687,010-02977-7G,Micron Dorado-A 128GB,0,1,1,26.72
PL1,2024-05-24 3:44:01,3478715441,010-02977-6T,Micron Dorado-A 128GB,0,1,1,22.34
PL1,2024-05-24 3:44:53,3478714920,010-02977-6T,Micron Dorado-A 128GB,0,1,1,21.74
PL1,2024-05-24 3:45:09,3478715689,010-02977-7G,Micron Dorado-A 128GB,0,1,1,27.57
PL1,2024-05-24 3:45:13,3478716397,010-02977-7G,Micron Dorado-A 128GB,0,1,1,25.51
PL1,2024-05-24 3:45:19,3478716448,010-02977-7G,Micron Dorado-A 128GB,0,1,1,24.65
PL1,2024-05-24 3:45:36,3478716423,010-02977-7G,Micron Dorado-A 128GB,0,1,1,23.41
PL1,2024-05-24 3:45:37,3478715721,010-02977-7G,Micron Dorado-A 128GB,0,1,1,29.27
PL1,2024-05-24 3:45:58,3478713512,010-02977-6T,Micron Dorado-A 128GB,0,1,1,22.2
PL1,2024-05-24 3:46:08,3478715493,010-02977-6T,Micron Dorado-A 128GB,0,1,1,21.48
PL1,2024-05-24 3:46:49,3478715682,010-02977-7G,Micron Dorado-A 128GB,0,1,1,29.49
PL1,2024-05-24 3:46:56,3478715980,010-02977-7G,Micron Dorado-A 128GB,0,1,1,22.08
PL1,2024-05-24 3:47:02,3478715696,010-02977-7G,Micron Dorado-A 128GB,0,1,1,29.66
PL1,2024-05-24 3:47:08,3478713519,010-02977-6T,Micron Dorado-A 128GB,0,1,1,21.88
PL1,2024-05-24 3:47:33,3478715715,010-02977-7G,Micron Dorado-A 128GB,0,1,1,30.17
PL1,2024-05-24 3:47:48,3478715693,010-02977-7G,Micron Dorado-A 128GB,0,1,1,30.34
PL1,2024-05-24 3:47:53,3478715974,010-02977-7G,Micron Dorado-A 128GB,0,1,1,22.78
PL1,2024-05-24 3:47:58,3478716380,010-02977-7G,Micron Dorado-A 128GB,0,1,1,24.2
PL1,2024-05-24 3:48:49,3478715495,010-02977-6T,Micron Dorado-A 128GB,0,1,1,22.42
PL1,2024-05-24 3:49:57,3478715481,010-02977-6T,Micron Dorado-A 128GB,0,1,1,22.63
PL1,2024-05-24 3:49:58,3478715982,010-02977-7G,Micron Dorado-A 128GB,0,1,1,23.56
PL1,2024-05-24 3:50:44,3478715444,010-02977-6T,Micron Dorado-A 128GB,0,1,1,21.99
PL1,2024-05-24 3:50:52,3478715971,010-02977-7G,Micron Dorado-A 128GB,0,1,1,23.5
PL1,2024-05-24 3:51:19,3478715702,010-02977-7G,Micron Dorado-A 128GB,0,1,1,23.58
PL1,2024-05-24 3:52:06,3478713504,010-02977-6T,Micron Dorado-A 128GB,0,1,1,21.43
PL1,2024-05-24 3:52:06,3478713508,010-02977-6T,Micron Dorado-A 128GB,0,1,1,22.67
PL1,2024-05-24 3:53:23,3478715478,010-02977-6T,Micron Dorado-A 128GB,0,1,1,21.92
PL1,2024-05-24 3:53:30,3478715707,010-02977-7G,Micron Dorado-A 128GB,0,1,1,23.93
PL1,2024-05-24 3:53:35,3478713522,010-02977-6T,Micron Dorado-A 128GB,0,1,1,22.27
PL1,2024-05-24 3:55:47,3478698939,010-02977-7Q,Micron Dorado-A 128GB,0,1,1,14.04
PL1,2024-05-24 3:55:54,3478715446,010-02977-6T,Micron Dorado-A 128GB,0,1,1,22.26
PL1,2024-05-24 3:56:37,3478715454,010-02977-6T,Micron Dorado-A 128GB,0,1,1,22.64
PL1,2024-05-24 3:58:13,3478716580,010-02977-7G,Micron Dorado-A 128GB,0,1,1,22.93
PL1,2024-05-24 3:58:26,3478698872,010-02977-7Q,Micron Dorado-A 128GB,0,1,1,15.45
PL1,2024-05-24 3:58:30,3478698680,010-02977-7Q,Micron Dorado-A 128GB,0,1,1,16.04
PL1,2024-05-24 3:58:41,3478715437,010-02977-6T,Micron Dorado-A 128GB,0,1,1,22.55
PL1,2024-05-24 3:58:46,3478715477,010-02977-6T,Micron Dorado-A 128GB,0,1,1,22.53
PL1,2024-05-24 3:58:53,3478698662,010-02977-7Q,Micron Dorado-A 128GB,0,1,1,18.18
PL1,2024-05-24 3:58:54,3478698877,010-02977-7Q,Micron Dorado-A 128GB,0,1,1,16.26
PL1,2024-05-24 3:58:59,3478698969,010-02977-7Q,Micron Dorado-A 128GB,0,1,1,16.83
PL1,2024-05-24 3:59:11,3478715669,010-02977-7G,Micron Dorado-A 128GB,0,1,1,23.06
PL1,2024-05-24 3:59:15,3478698879,010-02977-7Q,Micron Dorado-A 128GB,0,1,1,16.56
PL1,2024-05-24 3:59:19,3478698940,010-02977-7Q,Micron Dorado-A 128GB,0,1,1,17.33
PL1,2024-05-24 3:59:37,3478698678,010-02977-7Q,Micron Dorado-A 128GB,0,1,1,17.49
PL1,2024-05-24 3:59:41,3478698682,010-02977-7Q,Micron Dorado-A 128GB,0,1,1,17.63
PL1,2024-05-24 3:59:46,3478698799,010-02977-7Q,Micron Dorado-A 128GB,0,1,1,17.79
PL1,2024-05-24 3:59:48,3478698881,010-02977-7Q,Micron Dorado-A 128GB,0,1,1,18.03
PL1,2024-05-24 4:00:06,3478698899,010-02977-7Q,Micron Dorado-A 128GB,0,1,1,17.96
PL1,2024-05-24 4:00:09,3478698951,010-02977-7Q,Micron Dorado-A 128GB,0,1,1,18.05
PL1,2024-05-24 4:00:10,3478716574,010-02977-7G,Micron Dorado-A 128GB,0,1,1,23.36
PL1,2024-05-24 4:00:12,3478698780,010-02977-7Q,Micron Dorado-A 128GB,0,1,1,18.06
PL1,2024-05-24 4:00:15,3478698870,010-02977-7Q,Micron Dorado-A 128GB,0,1,1,17.83
PL1,2024-05-24 4:00:17,3478698762,010-02977-7Q,Micron Dorado-A 128GB,0,1,1,18.41
PL1,2024-05-24 4:00:28,3478698883,010-02977-7Q,Micron Dorado-A 128GB,0,1,1,18.51
PL1,2024-05-24 4:00:28,3478715433,010-02977-7G,Micron Dorado-A 128GB,0,1,1,22.2
PL1,2024-05-24 4:00:31,3478698656,010-02977-7Q,Micron Dorado-A 128GB,0,1,1,19.55
PL1,2024-05-24 4:00:33,3478698950,010-02977-7Q,Micron Dorado-A 128GB,0,1,1,15.49
PL1,2024-05-24 4:00:33,3478698896,010-02977-7Q,Micron Dorado-A 128GB,0,1,1,18.53
PL1,2024-05-24 4:00:46,3478698658,010-02977-7Q,Micron Dorado-A 128GB,0,1,1,19.01
PL1,2024-05-24 4:00:47,3478715496,010-02977-6T,Micron Dorado-A 128GB,0,1,1,22.34
PL1,2024-05-24 4:01:03,3478715704,010-02977-7G,Micron Dorado-A 128GB,0,1,1,24
PL1,2024-05-24 4:01:21,3478698944,010-02977-7Q,Micron Dorado-A 128GB,0,1,1,18.23
PL1,2024-05-24 4:01:22,3478698948,010-02977-7Q,Micron Dorado-A 128GB,0,1,1,18.15
PL1,2024-05-24 4:01:32,3478698953,010-02977-7Q,Micron Dorado-A 128GB,0,1,1,19.05
PL1,2024-05-24 4:01:36,3478715491,010-02977-6T,Micron Dorado-A 128GB,0,1,1,23.01
PL1,2024-05-24 4:01:38,3478698669,010-02977-7Q,Micron Dorado-A 128GB,0,1,1,18.23
PL1,2024-05-24 4:01:42,3478698818,010-02977-7Q,Micron Dorado-A 128GB,0,1,1,19.01
PL1,2024-05-24 4:01:47,3478698963,010-02977-7Q,Micron Dorado-A 128GB,0,1,1,18.64
PL1,2024-05-24 4:01:55,3478716568,010-02977-7G,Micron Dorado-A 128GB,0,1,1,23.15
PL1,2024-05-24 4:01:55,3478698651,010-02977-7Q,Micron Dorado-A 128GB,0,1,1,18.98
PL1,2024-05-24 4:02:04,3478698959,010-02977-7Q,Micron Dorado-A 128GB,0,1,1,19.13
PL1,2024-05-24 4:02:06,3478698797,010-02977-7Q,Micron Dorado-A 128GB,0,1,1,18.87
PL1,2024-05-24 4:02:07,3478698856,010-02977-7Q,Micron Dorado-A 128GB,0,1,1,19.34
PL1,2024-05-24 4:02:13,3478716570,010-02977-7G,Micron Dorado-A 128GB,0,1,1,24.02
PL1,2024-05-24 4:02:16,3478698663,010-02977-7Q,Micron Dorado-A 128GB,0,1,1,18.94
